EAN,ITEM SKU,PRODUCT NAME,BRAND NAME,REQUIRED PRICE TO AMAZON
3386460064194,67324,Jimmy Choo Man,Jimmy Choo,19.54
8432225076126,67380,Equave Hydro,Revlon Professional,12.99
79625014013,67388,Brushes Base  Powder Brush,Real Techniques,18.33
79625014075,67389,Brushes Finish  Blush Brush,Real Techniques,15.8
7775562227952,67392,Aoud Sense,Montale,105.0
7775562227969,67394,Intense Pepper,Montale,96.01
7775562227983,67396,Aoud Lagoon,Montale,104.58
7775562228003,67398,Spicy Aoud,Montale,106.54
7775562228010,67399,Tropical Wood,Montale,90.48
7775562228027,67400,Golden Sand,Montale,105.0
7775562228034,67401,Pink Extasy,Montale,98.9
7775562228065,67404,Starry Night,Montale,92.96
8030203032739,67415,Leaves,Frais Monde,13.21
8030203037451,67433,Pomegranate Flowers,Frais Monde,13.25
8011003826711,67444,Fresh Couture,Moschino,71.87
3614220612362,67497,Simply Jil Sander,Jil Sander,52.13
85958920,67505,Mega Lashes Dramatic Look,Dermacol,16.91
27131392347,67533,Double Wear Stay In Place  SPF10,Estée Lauder,58.37
5028197150792,67585,Coconut,The Body Shop,10.39
5050456012107,67629,Private,Naomi Campbell,13.92
5050456013005,67638,Bohemian Garden,Naomi Campbell,16.1
8033488153267,67642,Casamorati 1888,Xerjoff,202.1
8033488153564,67644,Casamorati 1888 Fiore d´Ulivo,Xerjoff,201.14
8011530015060,67649,Donna 2016,Trussardi,62.15
8011530015046,67650,Donna 2016,Trussardi,49.58
3614222125167,67782,Katy Perry´s Mad Love,Katy Perry,26.69
608940556207,67820,Rogue Love,Rihanna,44.77
20714709143,67849,Repairwear,Clinique,104.84
8011530015039,67869,Donna 2016,Trussardi,36.25
838623201470,67877,Blush Palette,Makeup Revolution London,14.22
838623201463,67878,Blush Palette,Makeup Revolution London,14.24
3600520932897,67926,True Match,L'Oréal Paris,16.32
719346192132,67938,I Am Juicy Couture,Juicy Couture,56.57
3145890233231,67948,Allure Homme Sport Cologne,Chanel,122.76
3386460074827,68049,Legend Spirit,Montblanc,62.25
27131508861,68090,Double Wear Stay In Place  SPF10,Estée Lauder,57.6
27131977575,68091,Double Wear Stay In Place  SPF10,Estée Lauder,56.03
3346470423145,68119,Multi-Perfecting,Guerlain,36.35
3380811072203,68294,Super Restorative,Clarins,85.83
3351500996018,68377,Pour Homme L´Eau,Azzaro,19.7
3346470612945,68426,Gommage De Beauté,Guerlain,49.62
3346470612211,68430,My Supertips Midnight Secret,Guerlain,23.4
8011003826810,68471,Missoni 2015,Missoni,37.9
5201314105985,68482,Live True,STR8,12.63
5201314070320,68484,Golden Kiss,B.U.,11.13
4021609026549,68524,Dualsenses Scalp Specialist,Goldwell,15.27
3390150556852,68535,Les Démaquillantes Mousse Micellaire Nettoyante,PAYOT,26.95
3390150559280,68541,Hydra 24+ Gel-Crème Sorbet,PAYOT,43.74
3390150559303,68542,Hydra 24+ Moisturising Reviving Eyes Roll On,PAYOT,32.71
5904277710233,68544,Ha Essence Aquatic Revitalising,Stapiz,20.83
309977236147,68547,Colorstay Combination Oily Skin  SPF15,Revlon,11.64
719346629379,68548,Artisan Blu,John Varvatos,65.6
27131934943,68554,Double Wear Stay In Place  SPF10,Estée Lauder,58.39
843711121325,68685,Fila,Fila,14.34
8011003823598,68739,Eros Pour Femme,Versace,12.93
4045787347807,68771,BC Bonacure Fibreforce Fortifying,Schwarzkopf Professional,21.52
4045787347791,68772,BC Bonacure Fibreforce Fortifying,Schwarzkopf Professional,32.31
4045787350166,68773,BC Bonacure Fibreforce,Schwarzkopf Professional,32.31
8028713268007,68871,Colonia Club,Acqua di Parma,61.42
3614270561665,68882,Mon Paris,Yves Saint Laurent,91.83
3614270561658,68883,Mon Paris,Yves Saint Laurent,104.66
3605522052765,68885,Bad,Diesel,45.82
4015400792956,69047,Oil Reflections,Wella Professionals,31.34
3474636391097,69057,Mythic Oil Thick Hair Masque,L'Oréal Professionnel,23.68
663350057119,69089,Minnie Mouse,Disney,12.75
663350055481,69121,Ultimate Spiderman,Marvel,15.17
4015600086015,69197,SP Color Save,Wella Professionals,12.91
5029066072252,69336,Pro Base,Makeup Revolution London,13.01
5029066080189,69344,Brow Pomade   With Double Ended Brush,Makeup Revolution London,13.72
3600010006725,69514,Revitalift,L'Oréal Paris,16.32
7775562243594,69653,Brushes Ceramic Round  25 mm,Moroccanoil,26.08
42269823,69736,Care Nourishing Cream,Nivea,11.88
3401329447687,69816,Hydrabio Rich Cream,BIODERMA,28.31
4021609275411,69863,Style Sign Creative Texture  Roughman,Goldwell,18.99
4021609275121,69866,Style Sign Ultra Volume  Glamour Whip,Goldwell,17.58
4021609275190,69869,Style Sign Just Smooth  Diamond Gloss,Goldwell,13.6
7775562233878,69916,Gold,Cuba,19.34
701666318125,70322,Myths Woman,Amouage,192.36
8051277331054,70507,Niki  Refillable  Pink Jasmine Anti-Tobacco,Mr&Mrs Fragrance,14.51
8051277331030,70510,Niki  Refillable  Gold Wood,Mr&Mrs Fragrance,14.18
8034049927167,70515,Niki  Refillable  Black Orchid,Mr&Mrs Fragrance,17.7
3473311985309,70596,Izia,Sisley,101.26
3473311985507,70597,Izia,Sisley,111.52
3473311985002,70598,Izia,Sisley,161.94
7775562238552,70700,Body Milk Rich Nourishing,Nivea,10.49
85959194,70754,16H Lip Colour,Dermacol,13.5
8595017946516,70892,Matte Primer,Gabriella Salvete,11.92
8595017946905,70893,Cover Foundation   SPF30,Gabriella Salvete,13.13
8595017946912,70894,Cover Foundation   SPF30,Gabriella Salvete,13.29
8595017946929,70895,Cover Foundation   SPF30,Gabriella Salvete,13.19
8595017946936,70896,Cover Foundation   SPF30,Gabriella Salvete,13.29
8595017946943,70897,Cover Foundation   SPF30,Gabriella Salvete,13.19
8595017946417,70920,Contouring Palette,Gabriella Salvete,10.22
8595017941917,70922,Palette 10 Shades,Gabriella Salvete,12.24
8595017941924,70923,Palette 10 Shades,Gabriella Salvete,12.16
8595017936319,70944,Panoramico Curling,Gabriella Salvete,13.7
8595017936913,70946,Panoramico Black Velvet,Gabriella Salvete,12.16
8595017934810,70950,Diamante Volume & Lenght,Gabriella Salvete,12.24
815857010528,71018,Ultra Rich Moisture,Macadamia Professional,20.16
815857010498,71028,Nourishing Moisture,Macadamia Professional,27.17
8015150133746,71076,Evening Foundation + Primer SPF15,Collistar,36.37
8015150218184,71077,Pure Actives Hyaluronic Acid Aquagel,Collistar,40.65
8595017946813,71126,Diamante Primer,Gabriella Salvete,12.02
4015400792819,71257,Oil Reflections,Wella Professionals,15.58
4084500642058,71259,Eimi Perfect Me,Wella Professionals,14.45
4015600251604,71263,SP Silver Blond,Wella Professionals,18.35
3390150553813,71312,My Payot Anti-Pollution Revivifying Mist,PAYOT,22.2
8034049927136,71379,Niki  Refillable  Pepper Mint,Mr&Mrs Fragrance,19.23
8011530015220,71437,Uomo The Red,Trussardi,39.94
3052503702230,71489,Twist Up The Volume,BOURJOIS Paris,11.96
8015150251327,71746,Special Perfect Body Anti-Age Talasso-Scrub,Collistar,41.94
3600523201419,71783,Revitalift Filler HA,L'Oréal Paris,20.49
3474630698000,71901,Hair Touch Up,L'Oréal Professionnel,16.55
3474630698505,71903,Hair Touch Up,L'Oréal Professionnel,16.55
3474636434091,71904,Hair Touch Up,L'Oréal Professionnel,16.39
3474636434145,71905,Hair Touch Up,L'Oréal Professionnel,16.55
5029066080271,72001,Brow Pomade   With Double Ended Brush,Makeup Revolution London,13.76
5029066080219,72002,Brow Pomade,Makeup Revolution London,13.96
5029066090515,72105,Ultra Pro HD Powder Contour Palette,Makeup Revolution London,18.65
5013692235662,72139,Stormtrooper,Star Wars,10.71
3574661240299,72180,Protect & Cool   SPF15,PIZ BUIN,12.69
3346470423190,72832,Multi-Perfecting,Guerlain,36.35
3614222793496,72871,Paradiso Assoluto,Roberto Cavalli,48.21
85805199425,72911,Green Tea Mimosa,Elizabeth Arden,17.19
8590031102849,72951,AcneClear Calming Lotion,Dermacol,10.34
3264680010446,72992,Reve de Miel,NUXE,14.12
884486270276,73240,Beach Envy Volume,Redken,22.33
884486270283,73241,Beach Envy Volume,Redken,52.83
3600523329847,73314,Micellar Water,L'Oréal Paris,11.21
30143265,73324,The Colossal Big Shot,Maybelline,11.44
85805556020,73332,Lasting Impression,Elizabeth Arden,17.62
5050456013807,73362,Prêt à Porter,Naomi Campbell,15.64
5050456014002,73364,Prêt à Porter,Naomi Campbell,27.72
4011700919024,73367,Cool Force,Baldessarini,53.3
7775562256280,73431,Capture Totale Dreamskin Moist & Perfect Cushion Refill SPF50+,Christian Dior,17.05
3596935534569,73517,Patchouli,Reminiscence,52.43
8034097956027,73537,Incanto Bloom 2014,Salvatore Ferragamo,34.85
3600524013455,73584,Age Perfect Cell Renew Regenerating Night Cream,L'Oréal Paris,23.84
3600523242641,73586,Age Perfect Golden Age,L'Oréal Paris,18.59
3614223708741,73589,Cool Water,Davidoff,13.37
688575134544,73591,Cerruti 1881 Pour Homme,Nino Cerruti,17.8
3614223185665,73605,CK All,Calvin Klein,38.43
3607342683143,73624,Eternity   For Men,Calvin Klein,30.61
3607347801955,73632,Go,JOOP!,53.24
888066050685,73633,Private Blend Oud Wood,TOM FORD,147.87
3414202001579,73738,Cool Water   Alcohol Free,Davidoff,18.97
3052503261911,73758,Rouge Edition Velvet,BOURJOIS Paris,10.36
852558006467,74062,Natural Oil Smoothing Shampoo,Macadamia Professional,18.18
3614223379972,74126,Cool Water Wave,Davidoff,34.43
3607347717249,74131,Eve,Jil Sander,13.44
3386460078870,74391,Jimmy Choo Man Intense,Jimmy Choo,82.25
8411061793039,74404,Wonderoud,COMME des GARCONS,122.43
8411061820100,74455,Queen of Seduction,Antonio Banderas,29.3
85959521,74547,Noblesse Fusion Make-Up  SPF10,Dermacol,17.09
85959552,74551,Noblesse Fusion Make-Up  SPF10,Dermacol,25.86
7775562257997,74611,Reve de Miel,NUXE,13.17
602004057877,74755,Roller Lash,Benefit,48.29
602004071279,74761,Goof Proof,Benefit,36.95
602004071286,74762,Goof Proof,Benefit,38.1
602004071347,74764,Precisely. My Brow,Benefit,42.85
602004071330,74765,Precisely. My Brow,Benefit,42.85
74764024084,74862,Natural Demi 101,Ardell,12.28
5029066099730,74873,Glow Fix Illuminating Fixing Spray,Makeup Revolution London,12.04
602004071323,74939,Precisely. My Brow,Benefit,42.85
5029066053350,75004,I Heart Makeup Summer Of Love,Makeup Revolution London,10.36
8030203037635,75006,Baby Care Intimate Cleaning Gel,Frais Monde,10.2
8030203037642,75007,Baby Care,Frais Monde,11.9
5029066093806,75025,I Heart Makeup Chocolate  Duo Palette,Makeup Revolution London,12.04
5029066088680,75039,Ultra Eye Contour Light & Shade,Makeup Revolution London,15.84
3386460047449,75080,Legend,Montblanc,21.4
5029066100399,75085,Strobe Lighting Palette,Makeup Revolution London,15.84
5029066034786,75163,I Heart Makeup Summer Of Love,Makeup Revolution London,10.34
85715321510,75164,Guess 1981,GUESS,31.7
679602596299,75180,Original,Police,23.21
633911674864,75188,CHI Infra,Farouk Systems,10.95
633911749265,75194,CHI Argan Oil Plus Moringa Oil,Farouk Systems,15.05
633911749388,75197,CHI Argan Oil Plus Moringa Oil,Farouk Systems,21.9
3414200542401,75231,Sun Beauty Tan Deepener Tinted Jelly  SPF6,Lancaster,31.22
3607345810362,75232,Sun Beauty Velvet Milk  SPF30,Lancaster,30.45
3346470612242,75262,My Supertips Stop Spot,Guerlain,23.4
633911744994,75274,Biosilk Silk Therapy Beach Texture Spray,Farouk Systems,12.45
7640126190884,75293,Biocare Teeth & Gums,Swissdent,13.44
608940560372,75391,RiRi,Rihanna,23.17
3605522041486,75407,Emporio Armani Because It´s You,Giorgio Armani,115.7
3605522040588,75410,Emporio Armani Stronger With You,Giorgio Armani,98.92
3614270669842,75472,Hydra Zen,Lancôme,88.37
4005900415783,75635,Q10 Energy Fresh Look,Nivea,13.44
3386460082075,75765,Classic,Karl Lagerfeld,48.59
3145891651522,75854,Rouge Allure Ink,Chanel,59.12
3145891651546,75856,Rouge Allure Ink,Chanel,62.13
3145891601046,75857,Rouge Allure,Chanel,59.12
3145891601695,75858,Rouge Allure,Chanel,61.72
3145891609905,75859,Rouge Allure,Chanel,59.12
7290014344945,75893,Smooth,Moroccanoil,33.92
8011003838066,75949,Fresh Couture Pink,Moschino,73.3
85805557331,76001,White Tea,Elizabeth Arden,44.43
8595017938412,76077,Panoramico Urban Protection,Gabriella Salvete,11.74
8595017936715,76078,Panoramico Argan Oil,Gabriella Salvete,12.28
8034049927211,76106,Niki  Refillable  Gardenia of Tahiti,Mr&Mrs Fragrance,16.41
8015150252676,76118,Special Perfect Body High-Definition Slimming Cream,Collistar,54.23
4015600194529,76144,3D Intensive Diaboost,Nioxin,50.51
4015600090913,76150,Blondor Soft Blonde,Wella Professionals,15.07
4015600091217,76157,Blondor Seal & Care,Wella Professionals,19.23
4084500190115,76161,Blondor Freelights 12% Developer,Wella Professionals,16.04
8005610267289,76162,Color Renew Crystal Powder,Wella Professionals,47.86
8005610270869,76163,Color Renew Crystal Activactor,Wella Professionals,21.21
4015600045630,76172,Color Touch Special Mix,Wella Professionals,13.52
4015600044008,76176,Color Touch Pure Naturals,Wella Professionals,12.77
4015600045036,76182,Color Touch Vibrant Reds,Wella Professionals,13.33
4015600633042,76188,Color Touch Deep Browns,Wella Professionals,13.56
4015600220341,76190,Straighten It Neutralizer,Wella Professionals,20.79
4015600633127,76203,Color Touch Deep Browns,Wella Professionals,12.65
8001090024718,76204,Color Touch Rich Naturals,Wella Professionals,13.35
4084500622968,76210,Eimi Sugar Lift,Wella Professionals,13.98
4084500585508,76212,Eimi Boost Bounce,Wella Professionals,14.85
4084500584709,76214,Eimi Extra Volume,Wella Professionals,20.71
4084500584792,76223,Eimi Shape Control,Wella Professionals,16.3
4084500585034,76224,Eimi Velvet Amplifier,Wella Professionals,17.5
4084500585362,76225,Eimi Flowing Form,Wella Professionals,15.27
4084500585720,76227,Eimi Texture Touch,Wella Professionals,13.37
4084500586161,76228,Eimi Shape Shift,Wella Professionals,13.9
4084500623057,76232,Eimi Just Brilliant,Wella Professionals,13.86
4084500584167,76233,Eimi Flexible Finish,Wella Professionals,14.28
4084500582897,76234,Eimi Dynamic Fix,Wella Professionals,15.74
4015600035778,76246,Color Touch Rich Naturals,Wella Professionals,12.12
8005610598635,76248,Dark Oil,Sebastian Professional,38.13
4015600055998,76250,Taming Elixir,Sebastian Professional,34.69
4015600135706,76251,Potion 9,Sebastian Professional,33.44
4015600059019,76255,Molding Mud,Sebastian Professional,22.27
8001090024770,76257,Color Touch Rich Naturals,Wella Professionals,13.37
8005610568898,76258,Shaper Fierce,Sebastian Professional,24.75
4015600462192,76261,Texture Maker,Sebastian Professional,28.33
4015600028053,76284,Color Touch Plus,Wella Professionals,11.96
4015600027858,76285,Color Touch Plus,Wella Professionals,13.4
4056800071265,76287,Londa CURL Colored Hair Perm Lotion,Londa Professional,26.27
4084500803022,76297,Color Radiance,Londa Professional,13.48
4084500370272,76299,Color Touch Instamatic,Wella Professionals,13.54
4084500781511,76305,Color Radiance Post-Color Treatment,Londa Professional,20.1
4084500779716,76309,Visible Repair,Londa Professional,14.22
4084500779938,76312,Visible Repair Leave-In-Conditioning Balm,Londa Professional,14.85
4084500779136,76315,Deep Moisture,Londa Professional,15.46
4084500779433,76333,Sleek Smoother,Londa Professional,13.33
4084500932760,76378,Enhance It Flexible Hold Mousse,Londa Professional,13.7
4084500932623,76379,Expand It Strong Hold Mousse,Londa Professional,11.19
4084500932081,76381,Dramatize It X-Strong Hold Mousse,Londa Professional,11.46
4084500933149,76392,Coil Up Curl Defining Cream,Londa Professional,14.73
4084500932203,76394,Curls In Curl Mousse,Londa Professional,21.52
4084500931701,76529,MEN Liquefy It Wet Look Gel,Londa Professional,11.33
4084500932944,76544,Finish Fix It,Londa Professional,13.19
3474636483990,76610,Série Expert Inforcer,L'Oréal Professionnel,29.54
3474636494293,76611,Série Expert Inforcer,L'Oréal Professionnel,40.57
3474636482474,76644,Série Expert Liss Unlimited,L'Oréal Professionnel,31.78
3574660533576,76662,Norwegian Formula Deep Moisture,Neutrogena,11.58
3574660527810,76668,Norwegian Formula Deep Moisture,Neutrogena,13.76
3574661236667,76678,Norwegian Formula Nourishing,Neutrogena,13.62
7775562262151,76742,Musk To Musk,Montale,74.92
7775562262229,76749,Roses Musk,Montale,78.78
8435415006439,76803,Scandal,Jean Paul Gaultier,76.23
8435415007573,76805,Scandal,Jean Paul Gaultier,38.19
3264680010941,76877,Reve de Miel Deliciously Body Scrub,NUXE,23.66
3614271387325,76878,Miracle Blossom,Lancôme,102.01
730870273753,76903,Light Blue Eau Intense,Dolce&Gabbana,82.13
730870273791,76904,Light Blue Eau Intense,Dolce&Gabbana,108.29
737052755229,76911,Man,Bruno Banani,15.64
8011530805487,76914,Riflesso,Trussardi,34.37
8011530805494,76915,Riflesso,Trussardi,47.34
4015600231873,77012,Trilliance,Sebastian Professional,55.1
4015600232276,77014,Taming Elixir,Sebastian Professional,67.68
4084500459618,77069,Magma By Blondor,Wella Professionals,33.46
3600522877301,77222,Infaillible Resurfacing Primer,L'Oréal Paris,15.31
3600522840114,77229,True Match Super-Blendable Foundation,L'Oréal Paris,13.76
3600522862406,77230,True Match Super-Blendable Foundation,L'Oréal Paris,17.86
3600522862529,77231,True Match Super-Blendable Foundation,L'Oréal Paris,17.7
9005800290850,77280,Anti-Wrinkle Revitalizing,Nivea,11.21
9005800290881,77281,Anti-Wrinkle Revitalizing,Nivea,11.21
7775562271078,77288,The New Rose,Montale,104.39
8411061839669,77289,Blue Seduction,Antonio Banderas,26.14
5060103310388,77290,Escentric 04,Escentric Molecules,93.59
5060103310395,77291,Molecule 04,Escentric Molecules,93.59
8005610516073,77355,Celebrate N.O.W.,ESCADA,33.03
8005610516134,77357,Celebrate N.O.W.,ESCADA,39.03
3600531324483,77358,Fit Me! Matte + Poreless,Maybelline,10.06
3600531324513,77359,Fit Me! Matte + Poreless,Maybelline,10.06
3600531324520,77360,Fit Me! Matte + Poreless,Maybelline,9.96
8411061860502,77414,The Secret Temptation,Antonio Banderas,26.39
3386460082174,77425,Jimmy Choo Man Ice,Jimmy Choo,67.76
8051084954002,77434,Tre,Roccobarocco,27.09
5013692239066,77502,Batman,DC Comics,10.81
5201314129363,77555,Absolute Me,B.U.,11.13
3614223626892,77567,Respect,David Beckham,19.54
3390150561658,77729,Pâte Grise Perfecting Bi-Phase Lotion,PAYOT,21.36
85715321817,77861,Guess 1981,GUESS,31.98
74764024060,77891,Natural 110,Ardell,12.3
3614223627042,77966,Respect,David Beckham,21.42
8590031105369,78042,Make-Up Sponges,Dermacol,10.99
729238105362,78043,Future Solution LX Total Regenerating Body Cream,Shiseido,140.23
7775562272310,78101,Intense Cherry,Montale,74.92
85805557324,78136,White Tea,Elizabeth Arden,34.85
85805557355,78138,White Tea,Elizabeth Arden,26.57
4045787395280,78144,BC Bonacure Scalp Genesis  Shooting,Schwarzkopf Professional,14.91
4045787395112,78146,BC Bonacure Scalp Genesis  Root Activating Serum,Schwarzkopf Professional,28.08
8008277228136,78305,J´Aime My... Blond Sublime,FRANCK PROVOST PARIS,11.31
3614223198443,78335,Katy Perry´s Indi,Katy Perry,19.92
8005610521534,78366,L´Homme Lacoste,Lacoste,20.12
8432225076157,78440,Equave Kids  Princess Look,Revlon Professional,12.08
3346133200021,78537,Twilly d´Hermès,Hermes,124.25
3423473996750,78613,Girl of Now,Elie Saab,78.53
8011889082003,78632,Uno,Roccobarocco,27.48
633911785546,78697,CHI Royal Treatment,Farouk Systems,33.86
679602317986,78766,Jeans Original! For Him,Replay,12.57
888066004503,78790,Tobacco Vanille,TOM FORD,373.78
8005610521220,78842,L´Homme Lacoste,Lacoste,54.77
3614271848444,78848,Hypnôse,Lancôme,41.86
8411061869376,78910,212 VIP Men Black,Carolina Herrera,98.86
8411061869406,78911,212 VIP Men Black,Carolina Herrera,90.29
3614271579119,78979,Sì,Giorgio Armani,50.35
8005610447254,79028,Pop Bluebell,Stella McCartney,36.91
8005610447179,79030,Pop Bluebell,Stella McCartney,28.81
8015150158572,79174,Volume Unico,Collistar,21.82
8011003827343,79185,Eros Pour Femme,Versace,88.86
3595471071071,79244,Mercedes-Benz Woman,Mercedes-Benz,25.6
3600523500154,79290,True Match,L'Oréal Paris,13.07
3600523500208,79291,True Match,L'Oréal Paris,12.97
